Student Grades Report
==================================================
ID: 0, Name: Kiana Lor, Assignment: Midterm Exam, Score: 68
ID: 237, Name: Veronica Tounzen, Assignment: Project 1, Score: 90
ID: 237, Name: Veronica Tounzen, Assignment: Quiz 1, Score: 14
ID: 237, Name: Veronica Tounzen, Assignment: Project 1, Score: 69
ID: 237, Name: Veronica Tounzen, Assignment: Midterm Exam, Score: 52
ID: 237, Name: Veronica Tounzen, Assignment: Case Study, Score: 12
ID: 237, Name: Veronica Tounzen, Assignment: Discussion Board, Score: 18
ID: 237, Name: Veronica Tounzen, Assignment: Homework 1, Score: 26
ID: 238, Name: Haley Ingrim-Hyrup, Assignment: Presentation, Score: 30
ID: 238, Name: Haley Ingrim-Hyrup, Assignment: Project 1, Score: 80
ID: 238, Name: Haley Ingrim-Hyrup, Assignment: Discussion Board, Score: 92
ID: 238, Name: Haley Ingrim-Hyrup, Assignment: Final Exam, Score: 86
ID: 238, Name: Haley Ingrim-Hyrup, Assignment: Lab Report, Score: 15
ID: 238, Name: Haley Ingrim-Hyrup, Assignment: Quiz 1, Score: 85
ID: 238, Name: Haley Ingrim-Hyrup, Assignment: Final Exam, Score: 82
ID: 238, Name: Haley Ingrim-Hyrup, Assignment: Discussion Board, Score: 92
ID: 238, Name: Haley Ingrim-Hyrup, Assignment: Homework 1, Score: 65
ID: 238, Name: Haley Ingrim-Hyrup, Assignment: Research Paper, Score: 45
ID: 238, Name: Haley Ingrim-Hyrup, Assignment: Lab Report, Score: 31
ID: 238, Name: Haley Ingrim-Hyrup, Assignment: Presentation, Score: 3
ID: 239, Name: Kayla Sandefur, Assignment: Midterm Exam, Score: 52
ID: 239, Name: Kayla Sandefur, Assignment: Research Paper, Score: 70
ID: 239, Name: Kayla Sandefur, Assignment: Case Study, Score: 87
ID: 239, Name: Kayla Sandefur, Assignment: Lab Report, Score: 93
ID: 239, Name: Kayla Sandefur, Assignment: Presentation, Score: 26
ID: 239, Name: Kayla Sandefur, Assignment: Project 1, Score: 53
ID: 239, Name: Kayla Sandefur, Assignment: Discussion Board, Score: 23
ID: 239, Name: Kayla Sandefur, Assignment: Final Exam, Score: 18
ID: 239, Name: Kayla Sandefur, Assignment: Lab Report, Score: 78
ID: 239, Name: Kayla Sandefur, Assignment: Research Paper, Score: 90
ID: 239, Name: Kayla Sandefur, Assignment: Final Exam, Score: 66
ID: 239, Name: Kayla Sandefur, Assignment: Case Study, Score: 5
ID: 239, Name: Kayla Sandefur, Assignment: Midterm Exam, Score: 54
ID: 239, Name: Kayla Sandefur, Assignment: Homework 1, Score: 16
ID: 239, Name: Kayla Sandefur, Assignment: Quiz 1, Score: 55
ID: 239, Name: Kayla Sandefur, Assignment: Final Exam, Score: 7
ID: 239, Name: Kayla Sandefur, Assignment: Case Study, Score: 26
ID: 239, Name: Kayla Sandefur, Assignment: Presentation, Score: 73
ID: 240, Name: Rylee Onstott, Assignment: Research Paper, Score: 97
ID: 240, Name: Rylee Onstott, Assignment: Presentation, Score: 12
ID: 240, Name: Rylee Onstott, Assignment: Quiz 1, Score: 89
ID: 240, Name: Rylee Onstott, Assignment: Final Exam, Score: 99
ID: 240, Name: Rylee Onstott, Assignment: Lab Report, Score: 61
ID: 240, Name: Rylee Onstott, Assignment: Midterm Exam, Score: 12
ID: 240, Name: Rylee Onstott, Assignment: Discussion Board, Score: 1
ID: 240, Name: Rylee Onstott, Assignment: Lab Report, Score: 30
ID: 240, Name: Rylee Onstott, Assignment: Project 1, Score: 26
ID: 240, Name: Rylee Onstott, Assignment: Homework 1, Score: 39
ID: 240, Name: Rylee Onstott, Assignment: Research Paper, Score: 6
ID: 240, Name: Rylee Onstott, Assignment: Lab Report, Score: 46
ID: 240, Name: Rylee Onstott, Assignment: Quiz 1, Score: 25
ID: 240, Name: Rylee Onstott, Assignment: Final Exam, Score: 33
ID: 240, Name: Rylee Onstott, Assignment: Discussion Board, Score: 14
ID: 240, Name: Rylee Onstott, Assignment: Homework 1, Score: 32
ID: 240, Name: Rylee Onstott, Assignment: Research Paper, Score: 17
ID: 241, Name: Kelli De Bartolome, Assignment: Case Study, Score: 60
ID: 241, Name: Kelli De Bartolome, Assignment: Quiz 1, Score: 84
ID: 242, Name: Thomas Chanlynn, Assignment: Discussion Board, Score: 59
ID: 242, Name: Thomas Chanlynn, Assignment: Midterm Exam, Score: 84
ID: 242, Name: Thomas Chanlynn, Assignment: Midterm Exam, Score: 57
ID: 242, Name: Thomas Chanlynn, Assignment: Final Exam, Score: 45
ID: 242, Name: Thomas Chanlynn, Assignment: Presentation, Score: 77
ID: 242, Name: Thomas Chanlynn, Assignment: Lab Report, Score: 89
ID: 242, Name: Thomas Chanlynn, Assignment: Homework 1, Score: 90
ID: 242, Name: Thomas Chanlynn, Assignment: Quiz 1, Score: 74
ID: 243, Name: Andrew Yelich, Assignment: Quiz 1, Score: 55
ID: 243, Name: Andrew Yelich, Assignment: Discussion Board, Score: 81
ID: 243, Name: Andrew Yelich, Assignment: Final Exam, Score: 37
ID: 243, Name: Andrew Yelich, Assignment: Homework 1, Score: 83
ID: 243, Name: Andrew Yelich, Assignment: Midterm Exam, Score: 14
ID: 243, Name: Andrew Yelich, Assignment: Final Exam, Score: 69
ID: 243, Name: Andrew Yelich, Assignment: Presentation, Score: 66
ID: 243, Name: Andrew Yelich, Assignment: Lab Report, Score: 62
ID: 243, Name: Andrew Yelich, Assignment: Homework 1, Score: 31
ID: 243, Name: Andrew Yelich, Assignment: Quiz 1, Score: 60
ID: 243, Name: Andrew Yelich, Assignment: Final Exam, Score: 93
ID: 243, Name: Andrew Yelich, Assignment: Case Study, Score: 37
ID: 243, Name: Andrew Yelich, Assignment: Midterm Exam, Score: 23
ID: 243, Name: Andrew Yelich, Assignment: Research Paper, Score: 99
ID: 243, Name: Andrew Yelich, Assignment: Quiz 1, Score: 52
ID: 243, Name: Andrew Yelich, Assignment: Presentation, Score: 4
ID: 243, Name: Andrew Yelich, Assignment: Discussion Board, Score: 36
ID: 243, Name: Andrew Yelich, Assignment: Lab Report, Score: 77
ID: 243, Name: Andrew Yelich, Assignment: Homework 1, Score: 74
ID: 243, Name: Andrew Yelich, Assignment: Quiz 1, Score: 13
ID: 243, Name: Andrew Yelich, Assignment: Final Exam, Score: 10
ID: 243, Name: Andrew Yelich, Assignment: Case Study, Score: 95
ID: 243, Name: Andrew Yelich, Assignment: Presentation, Score: 11
ID: 244, Name: Dimitri Castillo, Assignment: Discussion Board, Score: 62
ID: 244, Name: Dimitri Castillo, Assignment: Homework 1, Score: 50
ID: 244, Name: Dimitri Castillo, Assignment: Midterm Exam, Score: 30
ID: 244, Name: Dimitri Castillo, Assignment: Case Study, Score: 46
ID: 244, Name: Dimitri Castillo, Assignment: Presentation, Score: 80
ID: 244, Name: Dimitri Castillo, Assignment: Project 1, Score: 90
ID: 244, Name: Dimitri Castillo, Assignment: Discussion Board, Score: 33
ID: 244, Name: Dimitri Castillo, Assignment: Final Exam, Score: 89
ID: 244, Name: Dimitri Castillo, Assignment: Case Study, Score: 82
ID: 244, Name: Dimitri Castillo, Assignment: Project 1, Score: 83
ID: 244, Name: Dimitri Castillo, Assignment: Lab Report, Score: 16
ID: 244, Name: Dimitri Castillo, Assignment: Research Paper, Score: 3
ID: 244, Name: Dimitri Castillo, Assignment: Project 1, Score: 25
ID: 244, Name: Dimitri Castillo, Assignment: Research Paper, Score: 69
ID: 245, Name: Matthew Strasburger, Assignment: Final Exam, Score: 11
ID: 245, Name: Matthew Strasburger, Assignment: Discussion Board, Score: 19
ID: 246, Name: Vittoria Faulkner, Assignment: Final Exam, Score: 81
ID: 246, Name: Vittoria Faulkner, Assignment: Discussion Board, Score: 62
ID: 246, Name: Vittoria Faulkner, Assignment: Lab Report, Score: 55
ID: 246, Name: Vittoria Faulkner, Assignment: Research Paper, Score: 88
ID: 247, Name: Tyler Goetz, Assignment: Presentation, Score: 51
ID: 247, Name: Tyler Goetz, Assignment: Discussion Board, Score: 84
ID: 247, Name: Tyler Goetz, Assignment: Final Exam, Score: 45
ID: 247, Name: Tyler Goetz, Assignment: Midterm Exam, Score: 32
ID: 247, Name: Tyler Goetz, Assignment: Quiz 1, Score: 22
ID: 247, Name: Tyler Goetz, Assignment: Final Exam, Score: 86
ID: 247, Name: Tyler Goetz, Assignment: Discussion Board, Score: 91
ID: 247, Name: Tyler Goetz, Assignment: Presentation, Score: 31
ID: 247, Name: Tyler Goetz, Assignment: Homework 1, Score: 44
ID: 247, Name: Tyler Goetz, Assignment: Lab Report, Score: 10
ID: 247, Name: Tyler Goetz, Assignment: Case Study, Score: 99
ID: 247, Name: Tyler Goetz, Assignment: Homework 1, Score: 21
ID: 247, Name: Tyler Goetz, Assignment: Project 1, Score: 1
ID: 248, Name: Tyler Weller, Assignment: Midterm Exam, Score: 54
ID: 248, Name: Tyler Weller, Assignment: Case Study, Score: 11
ID: 248, Name: Tyler Weller, Assignment: Homework 1, Score: 58
ID: 248, Name: Tyler Weller, Assignment: Lab Report, Score: 78
ID: 248, Name: Tyler Weller, Assignment: Final Exam, Score: 49
ID: 248, Name: Tyler Weller, Assignment: Research Paper, Score: 68
ID: 248, Name: Tyler Weller, Assignment: Lab Report, Score: 5
ID: 248, Name: Tyler Weller, Assignment: Research Paper, Score: 60
ID: 248, Name: Tyler Weller, Assignment: Quiz 1, Score: 26
ID: 248, Name: Tyler Weller, Assignment: Presentation, Score: 14
ID: 248, Name: Tyler Weller, Assignment: Discussion Board, Score: 40
ID: 248, Name: Tyler Weller, Assignment: Lab Report, Score: 45
ID: 249, Name: Terri Mergelman, Assignment: Research Paper, Score: 89
ID: 249, Name: Terri Mergelman, Assignment: Midterm Exam, Score: 60
ID: 249, Name: Terri Mergelman, Assignment: Final Exam, Score: 72
ID: 249, Name: Terri Mergelman, Assignment: Case Study, Score: 87
ID: 249, Name: Terri Mergelman, Assignment: Presentation, Score: 32
ID: 249, Name: Terri Mergelman, Assignment: Project 1, Score: 96
ID: 249, Name: Terri Mergelman, Assignment: Discussion Board, Score: 98
ID: 249, Name: Terri Mergelman, Assignment: Research Paper, Score: 85
ID: 249, Name: Terri Mergelman, Assignment: Quiz 1, Score: 17
ID: 249, Name: Terri Mergelman, Assignment: Presentation, Score: 31
ID: 249, Name: Terri Mergelman, Assignment: Case Study, Score: 97
ID: 249, Name: Terri Mergelman, Assignment: Lab Report, Score: 79
ID: 249, Name: Terri Mergelman, Assignment: Final Exam, Score: 50
ID: 249, Name: Terri Mergelman, Assignment: Case Study, Score: 36
ID: 249, Name: Terri Mergelman, Assignment: Midterm Exam, Score: 84
ID: 249, Name: Terri Mergelman, Assignment: Research Paper, Score: 3
ID: 249, Name: Terri Mergelman, Assignment: Quiz 1, Score: 22
ID: 249, Name: Terri Mergelman, Assignment: Presentation, Score: 68
ID: 249, Name: Terri Mergelman, Assignment: Discussion Board, Score: 56
ID: 249, Name: Terri Mergelman, Assignment: Lab Report, Score: 19
ID: 249, Name: Terri Mergelman, Assignment: Homework 1, Score: 87
ID: 249, Name: Terri Mergelman, Assignment: Quiz 1, Score: 22
ID: 249, Name: Terri Mergelman, Assignment: Final Exam, Score: 39
ID: 249, Name: Terri Mergelman, Assignment: Case Study, Score: 57
ID: 249, Name: Terri Mergelman, Assignment: Presentation, Score: 60
ID: 250, Name: Abigail Orgeron, Assignment: Quiz 1, Score: 55
ID: 250, Name: Abigail Orgeron, Assignment: Project 1, Score: 10
ID: 250, Name: Abigail Orgeron, Assignment: Midterm Exam, Score: 81
ID: 250, Name: Abigail Orgeron, Assignment: Case Study, Score: 38
ID: 251, Name: Jessica Huynh, Assignment: Discussion Board, Score: 52
ID: 251, Name: Jessica Huynh, Assignment: Project 1, Score: 62
ID: 251, Name: Jessica Huynh, Assignment: Midterm Exam, Score: 4
ID: 251, Name: Jessica Huynh, Assignment: Final Exam, Score: 62
ID: 251, Name: Jessica Huynh, Assignment: Presentation, Score: 70
ID: 251, Name: Jessica Huynh, Assignment: Lab Report, Score: 51
ID: 251, Name: Jessica Huynh, Assignment: Homework 1, Score: 7
ID: 251, Name: Jessica Huynh, Assignment: Quiz 1, Score: 17
ID: 251, Name: Jessica Huynh, Assignment: Discussion Board, Score: 52
ID: 251, Name: Jessica Huynh, Assignment: Homework 1, Score: 61
ID: 251, Name: Jessica Huynh, Assignment: Lab Report, Score: 49
ID: 251, Name: Jessica Huynh, Assignment: Presentation, Score: 43
ID: 251, Name: Jessica Huynh, Assignment: Homework 1, Score: 3
ID: 251, Name: Jessica Huynh, Assignment: Quiz 1, Score: 25
ID: 251, Name: Jessica Huynh, Assignment: Final Exam, Score: 85
ID: 251, Name: Jessica Huynh, Assignment: Case Study, Score: 41
ID: 251, Name: Jessica Huynh, Assignment: Presentation, Score: 33
ID: 252, Name: Kyle Blanscet, Assignment: Presentation, Score: 69
ID: 252, Name: Kyle Blanscet, Assignment: Discussion Board, Score: 49
ID: 252, Name: Kyle Blanscet, Assignment: Final Exam, Score: 97
ID: 252, Name: Kyle Blanscet, Assignment: Presentation, Score: 24
ID: 252, Name: Kyle Blanscet, Assignment: Final Exam, Score: 43
ID: 252, Name: Kyle Blanscet, Assignment: Case Study, Score: 8
ID: 252, Name: Kyle Blanscet, Assignment: Research Paper, Score: 95
ID: 252, Name: Kyle Blanscet, Assignment: Project 1, Score: 27
ID: 252, Name: Kyle Blanscet, Assignment: Quiz 1, Score: 89
ID: 252, Name: Kyle Blanscet, Assignment: Discussion Board, Score: 18
ID: 252, Name: Kyle Blanscet, Assignment: Lab Report, Score: 93
ID: 252, Name: Kyle Blanscet, Assignment: Project 1, Score: 58
ID: 252, Name: Kyle Blanscet, Assignment: Homework 1, Score: 59
ID: 252, Name: Kyle Blanscet, Assignment: Research Paper, Score: 83
ID: 252, Name: Kyle Blanscet, Assignment: Quiz 1, Score: 49
ID: 252, Name: Kyle Blanscet, Assignment: Project 1, Score: 59
ID: 252, Name: Kyle Blanscet, Assignment: Midterm Exam, Score: 88
ID: 252, Name: Kyle Blanscet, Assignment: Case Study, Score: 8
ID: 253, Name: Ronald Toth, Assignment: Presentation, Score: 11
ID: 253, Name: Ronald Toth, Assignment: Final Exam, Score: 70
ID: 253, Name: Ronald Toth, Assignment: Case Study, Score: 6
ID: 253, Name: Ronald Toth, Assignment: Research Paper, Score: 34
ID: 253, Name: Ronald Toth, Assignment: Project 1, Score: 48
ID: 253, Name: Ronald Toth, Assignment: Quiz 1, Score: 41
ID: 253, Name: Ronald Toth, Assignment: Case Study, Score: 64
ID: 253, Name: Ronald Toth, Assignment: Quiz 1, Score: 70
ID: 253, Name: Ronald Toth, Assignment: Discussion Board, Score: 24
ID: 253, Name: Ronald Toth, Assignment: Presentation, Score: 53
ID: 253, Name: Ronald Toth, Assignment: Homework 1, Score: 65
ID: 253, Name: Ronald Toth, Assignment: Lab Report, Score: 81
ID: 253, Name: Ronald Toth, Assignment: Case Study, Score: 47
ID: 253, Name: Ronald Toth, Assignment: Presentation, Score: 48
ID: 253, Name: Ronald Toth, Assignment: Homework 1, Score: 78
ID: 253, Name: Ronald Toth, Assignment: Quiz 1, Score: 44
ID: 253, Name: Ronald Toth, Assignment: Homework 1, Score: 95
ID: 253, Name: Ronald Toth, Assignment: Case Study, Score: 32
ID: 253, Name: Ronald Toth, Assignment: Midterm Exam, Score: 60
ID: 253, Name: Ronald Toth, Assignment: Presentation, Score: 57
ID: 253, Name: Ronald Toth, Assignment: Final Exam, Score: 26
ID: 254, Name: Branden Cantrell, Assignment: Discussion Board, Score: 22
ID: 254, Name: Branden Cantrell, Assignment: Homework 1, Score: 4
ID: 254, Name: Branden Cantrell, Assignment: Midterm Exam, Score: 54
ID: 254, Name: Branden Cantrell, Assignment: Case Study, Score: 29
ID: 254, Name: Branden Cantrell, Assignment: Quiz 1, Score: 51
ID: 254, Name: Branden Cantrell, Assignment: Case Study, Score: 16
ID: 255, Name: Hannah Ratterman, Assignment: Research Paper, Score: 60
ID: 255, Name: Hannah Ratterman, Assignment: Presentation, Score: 92
ID: 255, Name: Hannah Ratterman, Assignment: Quiz 1, Score: 18
ID: 255, Name: Hannah Ratterman, Assignment: Final Exam, Score: 26
ID: 255, Name: Hannah Ratterman, Assignment: Lab Report, Score: 33
ID: 255, Name: Hannah Ratterman, Assignment: Midterm Exam, Score: 77
ID: 256, Name: Alexandria Winter, Assignment: Midterm Exam, Score: 6
ID: 256, Name: Alexandria Winter, Assignment: Research Paper, Score: 70
ID: 256, Name: Alexandria Winter, Assignment: Case Study, Score: 68
ID: 256, Name: Alexandria Winter, Assignment: Lab Report, Score: 78
ID: 256, Name: Alexandria Winter, Assignment: Research Paper, Score: 38
ID: 256, Name: Alexandria Winter, Assignment: Midterm Exam, Score: 50
ID: 256, Name: Alexandria Winter, Assignment: Final Exam, Score: 16
ID: 256, Name: Alexandria Winter, Assignment: Case Study, Score: 2
ID: 256, Name: Alexandria Winter, Assignment: Presentation, Score: 47
ID: 256, Name: Alexandria Winter, Assignment: Project 1, Score: 11
ID: 257, Name: Ryan Russell, Assignment: Discussion Board, Score: 75
ID: 257, Name: Ryan Russell, Assignment: Presentation, Score: 32
ID: 257, Name: Ryan Russell, Assignment: Homework 1, Score: 43
ID: 257, Name: Ryan Russell, Assignment: Lab Report, Score: 4
ID: 257, Name: Ryan Russell, Assignment: Case Study, Score: 44
ID: 257, Name: Ryan Russell, Assignment: Lab Report, Score: 80
ID: 257, Name: Ryan Russell, Assignment: Quiz 1, Score: 26
ID: 257, Name: Ryan Russell, Assignment: Discussion Board, Score: 30
ID: 257, Name: Ryan Russell, Assignment: Homework 1, Score: 8
ID: 257, Name: Ryan Russell, Assignment: Research Paper, Score: 19
ID: 257, Name: Ryan Russell, Assignment: Discussion Board, Score: 42
ID: 257, Name: Ryan Russell, Assignment: Homework 1, Score: 58
ID: 257, Name: Ryan Russell, Assignment: Homework 1, Score: 6
ID: 257, Name: Ryan Russell, Assignment: Quiz 1, Score: 84
ID: 257, Name: Ryan Russell, Assignment: Final Exam, Score: 39
ID: 257, Name: Ryan Russell, Assignment: Case Study, Score: 63
ID: 257, Name: Ryan Russell, Assignment: Presentation, Score: 73
ID: 258, Name: Logan Nighswonger, Assignment: Research Paper, Score: 86
ID: 258, Name: Logan Nighswonger, Assignment: Midterm Exam, Score: 32
ID: 258, Name: Logan Nighswonger, Assignment: Final Exam, Score: 93
ID: 258, Name: Logan Nighswonger, Assignment: Case Study, Score: 67
ID: 258, Name: Logan Nighswonger, Assignment: Presentation, Score: 60
ID: 258, Name: Logan Nighswonger, Assignment: Project 1, Score: 63
ID: 258, Name: Logan Nighswonger, Assignment: Discussion Board, Score: 55
ID: 258, Name: Logan Nighswonger, Assignment: Presentation, Score: 84
ID: 258, Name: Logan Nighswonger, Assignment: Homework 1, Score: 83
ID: 258, Name: Logan Nighswonger, Assignment: Lab Report, Score: 85
ID: 258, Name: Logan Nighswonger, Assignment: Case Study, Score: 72
ID: 258, Name: Logan Nighswonger, Assignment: Quiz 1, Score: 80
ID: 258, Name: Logan Nighswonger, Assignment: Case Study, Score: 18
ID: 259, Name: Zaghlool al-Pasha, Assignment: Homework 1, Score: 68
ID: 259, Name: Zaghlool al-Pasha, Assignment: Final Exam, Score: 4
ID: 259, Name: Zaghlool al-Pasha, Assignment: Midterm Exam, Score: 56
ID: 259, Name: Zaghlool al-Pasha, Assignment: Lab Report, Score: 37
ID: 259, Name: Zaghlool al-Pasha, Assignment: Quiz 1, Score: 24
ID: 259, Name: Zaghlool al-Pasha, Assignment: Project 1, Score: 65
ID: 259, Name: Zaghlool al-Pasha, Assignment: Homework 1, Score: 40
ID: 259, Name: Zaghlool al-Pasha, Assignment: Quiz 1, Score: 66
ID: 259, Name: Zaghlool al-Pasha, Assignment: Final Exam, Score: 99
ID: 259, Name: Zaghlool al-Pasha, Assignment: Case Study, Score: 98
ID: 259, Name: Zaghlool al-Pasha, Assignment: Presentation, Score: 54
ID: 260, Name: Madeline Kremke, Assignment: Discussion Board, Score: 52
ID: 260, Name: Madeline Kremke, Assignment: Project 1, Score: 63
ID: 260, Name: Madeline Kremke, Assignment: Project 1, Score: 91
ID: 260, Name: Madeline Kremke, Assignment: Presentation, Score: 43
ID: 260, Name: Madeline Kremke, Assignment: Discussion Board, Score: 8
ID: 260, Name: Madeline Kremke, Assignment: Case Study, Score: 87
ID: 260, Name: Madeline Kremke, Assignment: Quiz 1, Score: 41
ID: 261, Name: John Ferry, Assignment: Presentation, Score: 22
ID: 261, Name: John Ferry, Assignment: Discussion Board, Score: 30
ID: 261, Name: John Ferry, Assignment: Final Exam, Score: 94
ID: 261, Name: John Ferry, Assignment: Homework 1, Score: 21
ID: 261, Name: John Ferry, Assignment: Final Exam, Score: 52
ID: 261, Name: John Ferry, Assignment: Midterm Exam, Score: 19
ID: 261, Name: John Ferry, Assignment: Lab Report, Score: 73
ID: 261, Name: John Ferry, Assignment: Quiz 1, Score: 26
ID: 261, Name: John Ferry, Assignment: Project 1, Score: 59
ID: 262, Name: Michelle Goldanloo, Assignment: Presentation, Score: 45
ID: 262, Name: Michelle Goldanloo, Assignment: Final Exam, Score: 63
ID: 262, Name: Michelle Goldanloo, Assignment: Case Study, Score: 98
ID: 262, Name: Michelle Goldanloo, Assignment: Research Paper, Score: 5
ID: 262, Name: Michelle Goldanloo, Assignment: Project 1, Score: 98
ID: 262, Name: Michelle Goldanloo, Assignment: Quiz 1, Score: 43
ID: 262, Name: Michelle Goldanloo, Assignment: Case Study, Score: 70
ID: 262, Name: Michelle Goldanloo, Assignment: Quiz 1, Score: 13
ID: 262, Name: Michelle Goldanloo, Assignment: Quiz 1, Score: 71
ID: 262, Name: Michelle Goldanloo, Assignment: Case Study, Score: 79
ID: 262, Name: Michelle Goldanloo, Assignment: Homework 1, Score: 8
ID: 262, Name: Michelle Goldanloo, Assignment: Quiz 1, Score: 98
ID: 262, Name: Michelle Goldanloo, Assignment: Final Exam, Score: 51
ID: 262, Name: Michelle Goldanloo, Assignment: Case Study, Score: 81
ID: 262, Name: Michelle Goldanloo, Assignment: Presentation, Score: 11
ID: 263, Name: Ryan Heidebrecht, Assignment: Presentation, Score: 86
ID: 263, Name: Ryan Heidebrecht, Assignment: Final Exam, Score: 42
ID: 263, Name: Ryan Heidebrecht, Assignment: Case Study, Score: 53
ID: 263, Name: Ryan Heidebrecht, Assignment: Research Paper, Score: 22
ID: 263, Name: Ryan Heidebrecht, Assignment: Project 1, Score: 79
ID: 263, Name: Ryan Heidebrecht, Assignment: Quiz 1, Score: 89
ID: 263, Name: Ryan Heidebrecht, Assignment: Case Study, Score: 86
ID: 263, Name: Ryan Heidebrecht, Assignment: Quiz 1, Score: 95
ID: 263, Name: Ryan Heidebrecht, Assignment: Research Paper, Score: 81
ID: 263, Name: Ryan Heidebrecht, Assignment: Lab Report, Score: 24
ID: 263, Name: Ryan Heidebrecht, Assignment: Discussion Board, Score: 3
ID: 263, Name: Ryan Heidebrecht, Assignment: Case Study, Score: 58
ID: 263, Name: Ryan Heidebrecht, Assignment: Quiz 1, Score: 84
ID: 264, Name: Murtidevi Chung, Assignment: Quiz 1, Score: 84
ID: 264, Name: Murtidevi Chung, Assignment: Homework 1, Score: 36
ID: 264, Name: Murtidevi Chung, Assignment: Case Study, Score: 55
ID: 264, Name: Murtidevi Chung, Assignment: Midterm Exam, Score: 65
ID: 264, Name: Murtidevi Chung, Assignment: Presentation, Score: 85
ID: 264, Name: Murtidevi Chung, Assignment: Final Exam, Score: 70
ID: 265, Name: Arely Rodriguez, Assignment: Discussion Board, Score: 61
ID: 265, Name: Arely Rodriguez, Assignment: Homework 1, Score: 74
ID: 265, Name: Arely Rodriguez, Assignment: Midterm Exam, Score: 34
ID: 265, Name: Arely Rodriguez, Assignment: Case Study, Score: 29
ID: 265, Name: Arely Rodriguez, Assignment: Homework 1, Score: 62
ID: 265, Name: Arely Rodriguez, Assignment: Project 1, Score: 1
ID: 265, Name: Arely Rodriguez, Assignment: Presentation, Score: 75
ID: 265, Name: Arely Rodriguez, Assignment: Quiz 1, Score: 73
ID: 265, Name: Arely Rodriguez, Assignment: Research Paper, Score: 86
ID: 265, Name: Arely Rodriguez, Assignment: Final Exam, Score: 93
ID: 266, Name: Taylor Stone, Assignment: Presentation, Score: 33
ID: 266, Name: Taylor Stone, Assignment: Homework 1, Score: 59
ID: 267, Name: Melody Bowyer, Assignment: Presentation, Score: 82
ID: 267, Name: Melody Bowyer, Assignment: Discussion Board, Score: 27
ID: 267, Name: Melody Bowyer, Assignment: Final Exam, Score: 37
ID: 267, Name: Melody Bowyer, Assignment: Discussion Board, Score: 36
ID: 267, Name: Melody Bowyer, Assignment: Project 1, Score: 12
ID: 267, Name: Melody Bowyer, Assignment: Discussion Board, Score: 58
ID: 267, Name: Melody Bowyer, Assignment: Research Paper, Score: 54
ID: 267, Name: Melody Bowyer, Assignment: Quiz 1, Score: 84
ID: 267, Name: Melody Bowyer, Assignment: Presentation, Score: 84
ID: 267, Name: Melody Bowyer, Assignment: Case Study, Score: 30
ID: 267, Name: Melody Bowyer, Assignment: Lab Report, Score: 39
ID: 267, Name: Melody Bowyer, Assignment: Case Study, Score: 11
ID: 267, Name: Melody Bowyer, Assignment: Project 1, Score: 51
ID: 268, Name: Bryant Ronquillo, Assignment: Lab Report, Score: 57
ID: 268, Name: Bryant Ronquillo, Assignment: Research Paper, Score: 30
ID: 268, Name: Bryant Ronquillo, Assignment: Homework 1, Score: 3
ID: 268, Name: Bryant Ronquillo, Assignment: Quiz 1, Score: 47
ID: 268, Name: Bryant Ronquillo, Assignment: Final Exam, Score: 74
ID: 268, Name: Bryant Ronquillo, Assignment: Case Study, Score: 79
ID: 268, Name: Bryant Ronquillo, Assignment: Presentation, Score: 58
ID: 269, Name: Garrett Heim, Assignment: Midterm Exam, Score: 79
ID: 269, Name: Garrett Heim, Assignment: Final Exam, Score: 68
ID: 269, Name: Garrett Heim, Assignment: Presentation, Score: 72
ID: 269, Name: Garrett Heim, Assignment: Lab Report, Score: 37
ID: 269, Name: Garrett Heim, Assignment: Homework 1, Score: 80
ID: 269, Name: Garrett Heim, Assignment: Quiz 1, Score: 51
ID: 270, Name: Cody Amen, Assignment: Final Exam, Score: 42
ID: 270, Name: Cody Amen, Assignment: Discussion Board, Score: 18
ID: 270, Name: Cody Amen, Assignment: Discussion Board, Score: 99
ID: 270, Name: Cody Amen, Assignment: Project 1, Score: 30
ID: 270, Name: Cody Amen, Assignment: Presentation, Score: 43
ID: 270, Name: Cody Amen, Assignment: Final Exam, Score: 94
ID: 270, Name: Cody Amen, Assignment: Case Study, Score: 94
ID: 270, Name: Cody Amen, Assignment: Research Paper, Score: 86
ID: 270, Name: Cody Amen, Assignment: Project 1, Score: 69
ID: 270, Name: Cody Amen, Assignment: Quiz 1, Score: 30
ID: 270, Name: Cody Amen, Assignment: Discussion Board, Score: 2
ID: 270, Name: Cody Amen, Assignment: Homework 1, Score: 82
ID: 270, Name: Cody Amen, Assignment: Discussion Board, Score: 66
ID: 270, Name: Cody Amen, Assignment: Case Study, Score: 3
ID: 270, Name: Cody Amen, Assignment: Quiz 1, Score: 53
ID: 271, Name: Jasmine Lopez, Assignment: Discussion Board, Score: 30
ID: 271, Name: Jasmine Lopez, Assignment: Homework 1, Score: 45
ID: 271, Name: Jasmine Lopez, Assignment: Midterm Exam, Score: 49
ID: 271, Name: Jasmine Lopez, Assignment: Case Study, Score: 24
ID: 271, Name: Jasmine Lopez, Assignment: Research Paper, Score: 27
ID: 271, Name: Jasmine Lopez, Assignment: Quiz 1, Score: 58
ID: 271, Name: Jasmine Lopez, Assignment: Presentation, Score: 81
ID: 271, Name: Jasmine Lopez, Assignment: Discussion Board, Score: 47
